choice1,choice2,choice3,choice4,choice5,choice6,choice7,choice8,choice9,count
3,7,6,1,2,8,9,5,4,9
3,7,6,1,2,9,5,8,4,9
3,7,6,1,2,9,5,4,8,18
3,7,6,1,2,9,8,5,4,7
3,7,6,1,2,9,8,4,5,8
3,7,6,1,2,9,4,8,5,2
3,7,6,1,2,9,4,5,8,4
3,7,6,1,8,4,2,9,5,18
3,7,6,1,8,4,5,2,9,6
3,7,6,1,8,4,5,9,2,14
3,7,6,1,8,4,9,5,2,11
3,7,6,1,8,4,9,2,5,12
3,7,6,1,8,2,4,5,9,10
3,7,6,1,8,2,4,9,5,7
3,7,6,1,8,2,5,4,9,82
3,7,6,1,8,2,5,9,4,63
3,7,6,1,8,2,9,5,4,4
3,7,6,1,8,2,9,4,5,263
3,7,6,1,8,5,2,4,9,2
3,7,6,1,8,5,2,9,4,1
3,7,6,1,8,5,4,2,9,14
3,7,6,1,8,5,4,9,2,18
3,7,6,1,8,9,2,5,4,4
3,7,6,1,8,9,2,4,5,9
3,7,6,1,8,9,5,2,4,2
3,7,6,1,8,9,4,5,2,28
3,7,6,1,8,9,4,2,5,2
3,7,6,1,9,4,2,8,5,26
3,7,6,1,9,4,2,5,8,7
3,7,6,1,9,4,8,2,5,38
3,7,6,1,9,4,8,5,2,7
3,7,6,1,9,4,5,8,2,51
3,7,6,1,9,4,5,2,8,17
3,7,6,1,9,2,4,8,5,11
3,7,6,1,9,2,4,5,8,10
3,7,6,1,9,2,8,4,5,15
3,7,6,1,9,2,8,5,4,92
3,7,6,1,9,2,5,8,4,5
3,7,6,1,9,2,5,4,8,30
3,7,6,1,9,8,2,4,5,29
3,7,6,1,9,8,2,5,4,13
3,7,6,1,9,8,4,5,2,1
3,7,6,1,9,8,5,4,2,7
3,7,6,1,9,8,5,2,4,11
3,7,6,1,9,5,2,8,4,3
3,7,6,1,9,5,2,4,8,21
3,7,6,1,9,5,8,2,4,3
3,7,6,1,9,5,8,4,2,7
3,7,6,1,9,5,4,8,2,5
3,7,6,1,9,5,4,2,8,2
3,7,6,2,5,1,4,8,9,2
3,7,6,2,5,1,8,9,4,24
3,7,6,2,5,1,9,4,8,24
3,7,6,2,5,4,1,9,8,2
3,7,6,2,5,4,8,1,9,8
3,7,6,2,5,4,8,9,1,6
3,7,6,2,5,4,9,8,1,12
3,7,6,2,5,4,9,1,8,1
3,7,6,2,5,8,4,1,9,8
3,7,6,2,5,8,4,9,1,1
3,7,6,2,5,8,1,4,9,4
3,7,6,2,5,8,1,9,4,60
3,7,6,2,5,8,9,1,4,70
3,7,6,2,5,8,9,4,1,12
3,7,6,2,5,9,4,8,1,154
3,7,6,2,5,9,4,1,8,23
3,7,6,2,5,9,8,4,1,10
3,7,6,2,5,9,8,1,4,50
3,7,6,2,5,9,1,8,4,30
3,7,6,2,5,9,1,4,8,5
3,7,6,2,1,5,4,8,9,6
3,7,6,2,1,5,4,9,8,17
3,7,6,2,1,5,8,4,9,17
3,7,6,2,1,5,8,9,4,13
3,7,6,2,1,5,9,8,4,1
3,7,6,2,1,4,5,8,9,18
3,7,6,2,1,4,5,9,8,14
3,7,6,2,1,4,8,5,9,4
3,7,6,2,1,4,8,9,5,85
3,7,6,2,1,4,9,8,5,57
3,7,6,2,1,4,9,5,8,67
3,7,6,2,1,8,4,5,9,145
3,7,6,2,1,8,4,9,5,45
3,7,6,2,1,8,5,4,9,22
3,7,6,2,1,8,5,9,4,87
3,7,6,2,1,8,9,5,4,39
3,7,6,2,1,8,9,4,5,15
3,7,6,2,1,9,4,5,8,26
3,7,6,2,1,9,8,5,4,4
3,7,6,2,1,9,5,8,4,1
3,7,6,2,1,9,5,4,8,24
3,7,6,2,4,1,8,5,9,27
3,7,6,2,4,1,8,9,5,1
3,7,6,2,4,1,9,8,5,1
3,7,6,2,4,1,9,5,8,3
3,7,6,2,4,5,1,8,9,2
3,7,6,2,4,5,8,9,1,11
3,7,6,2,4,5,9,8,1,8
3,7,6,2,4,5,9,1,8,4
3,7,6,2,4,8,5,9,1,1
3,7,6,2,4,8,1,5,9,1
3,7,6,2,4,8,9,1,5,3
3,7,6,2,4,9,5,8,1,1
3,7,6,2,4,9,5,1,8,1
3,7,6,2,8,1,4,5,9,5
3,7,6,2,8,1,4,9,5,1
3,7,6,2,8,1,5,4,9,1
3,7,6,2,8,1,5,9,4,4
3,7,6,2,8,1,9,5,4,2
3,7,6,2,8,1,9,4,5,1
3,7,6,2,8,4,5,1,9,1
3,7,6,2,8,4,5,9,1,1
3,7,6,2,8,5,1,9,4,1
3,7,6,2,8,9,4,1,5,2
3,7,6,2,9,1,4,8,5,8
3,7,6,2,9,1,8,4,5,4
3,7,6,2,9,1,8,5,4,1
3,7,6,2,9,1,5,8,4,8
3,7,6,2,9,1,5,4,8,3
3,7,6,2,9,4,1,5,8,2
3,7,6,2,9,4,8,1,5,42
3,7,6,2,9,4,8,5,1,52
3,7,6,2,9,4,5,8,1,1
3,7,6,2,9,4,5,1,8,6
3,7,6,2,9,8,4,1,5,66
3,7,6,2,9,8,4,5,1,30
3,7,6,2,9,8,1,4,5,2
3,7,6,2,9,8,1,5,4,37
3,7,6,2,9,8,5,1,4,21
3,7,6,2,9,8,5,4,1,1
3,7,6,2,9,5,4,8,1,10
3,7,6,2,9,5,4,1,8,10
3,7,6,2,9,5,8,4,1,13
3,7,6,2,9,5,8,1,4,8
3,7,6,2,9,5,1,8,4,1
3,7,6,8,5,1,2,9,4,1
3,7,6,8,5,1,9,4,2,9
3,7,6,8,5,2,9,1,4,2
3,7,6,8,5,4,2,9,1,1
3,7,6,8,5,4,1,2,9,2
3,7,6,8,5,4,1,9,2,1
3,7,6,8,5,9,2,4,1,3
3,7,6,8,5,9,2,1,4,3
3,7,6,8,5,9,4,2,1,8
3,7,6,8,5,9,4,1,2,3
3,7,6,8,5,9,1,4,2,5
3,7,6,8,1,5,4,2,9,2
3,7,6,8,1,5,4,9,2,11
3,7,6,8,1,5,9,4,2,4
3,7,6,8,1,5,9,2,4,3
3,7,6,8,1,2,5,4,9,7
3,7,6,8,1,2,5,9,4,9
3,7,6,8,1,2,4,5,9,1
3,7,6,8,1,2,9,4,5,6
3,7,6,8,1,2,9,5,4,15
3,7,6,8,1,4,2,5,9,12
3,7,6,8,1,4,2,9,5,3
3,7,6,8,1,4,5,9,2,5
3,7,6,8,1,4,9,5,2,1
3,7,6,8,1,9,2,4,5,5
3,7,6,8,1,9,4,2,5,1
3,7,6,8,1,9,4,5,2,1
3,7,6,8,2,1,5,9,4,2
3,7,6,8,2,1,9,4,5,1
3,7,6,8,2,1,9,5,4,1
3,7,6,8,2,5,1,4,9,4
3,7,6,8,2,5,1,9,4,2
3,7,6,8,2,5,4,9,1,3
3,7,6,8,2,5,9,4,1,7
3,7,6,8,2,5,9,1,4,9
3,7,6,8,2,4,1,5,9,3
3,7,6,8,2,4,1,9,5,2
3,7,6,8,2,4,9,1,5,3
3,7,6,8,2,4,9,5,1,3
3,7,6,8,2,9,5,4,1,1
3,7,6,8,2,9,4,5,1,1
3,7,6,8,2,9,4,1,5,4
3,7,6,8,4,2,5,9,1,1
3,7,6,8,4,2,9,1,5,1
3,7,6,8,4,5,9,2,1,1
3,7,6,8,4,9,5,2,1,1
3,7,6,8,9,1,4,5,2,5
3,7,6,8,9,2,5,4,1,2
3,7,6,8,9,2,5,1,4,1
3,7,6,8,9,5,4,2,1,1
3,7,6,8,9,5,4,1,2,1
3,7,6,9,5,1,8,2,4,4
3,7,6,9,5,1,8,4,2,6
3,7,6,9,5,1,4,8,2,1
3,7,6,9,5,1,4,2,8,1
3,7,6,9,5,2,1,8,4,22
3,7,6,9,5,2,1,4,8,35
3,7,6,9,5,2,8,4,1,2
3,7,6,9,5,2,4,8,1,5
3,7,6,9,5,2,4,1,8,3
3,7,6,9,5,8,2,1,4,14
3,7,6,9,5,8,2,4,1,32
3,7,6,9,5,8,1,2,4,31
3,7,6,9,5,8,1,4,2,82
3,7,6,9,5,8,4,1,2,143
3,7,6,9,5,8,4,2,1,17
3,7,6,9,5,4,2,8,1,22
3,7,6,9,5,4,2,1,8,34
3,7,6,9,5,4,8,2,1,2
3,7,6,9,5,4,8,1,2,9
3,7,6,9,5,4,1,8,2,48
3,7,6,9,5,4,1,2,8,9
3,7,6,9,1,5,2,8,4,15
3,7,6,9,1,5,2,4,8,28
3,7,6,9,1,5,8,2,4,1
3,7,6,9,1,5,8,4,2,6
3,7,6,9,1,5,4,8,2,64
3,7,6,9,1,5,4,2,8,3
3,7,6,9,1,2,5,8,4,11
3,7,6,9,1,2,8,5,4,14
3,7,6,9,1,2,8,4,5,27
3,7,6,9,1,2,4,8,5,6
3,7,6,9,1,2,4,5,8,3
3,7,6,9,1,8,2,5,4,6
3,7,6,9,1,8,2,4,5,6
3,7,6,9,1,8,5,2,4,2
3,7,6,9,1,8,5,4,2,1
3,7,6,9,1,8,4,5,2,64
3,7,6,9,1,8,4,2,5,85
3,7,6,9,1,4,5,8,2,1
3,7,6,9,2,1,5,8,4,1
3,7,6,9,2,1,4,8,5,6
3,7,6,9,2,5,1,8,4,1
3,7,6,9,2,5,8,4,1,7
3,7,6,9,2,8,5,4,1,1
3,7,6,9,2,4,5,8,1,2
3,7,6,9,8,1,2,5,4,8
3,7,6,9,8,1,5,2,4,2
3,7,6,9,8,1,5,4,2,2
3,7,6,9,8,1,4,5,2,17
3,7,6,9,8,1,4,2,5,14
3,7,6,9,8,2,1,5,4,23
3,7,6,9,8,2,1,4,5,25
3,7,6,9,8,2,5,1,4,19
3,7,6,9,8,2,4,5,1,3
3,7,6,9,8,2,4,1,5,81
3,7,6,9,8,5,2,1,4,15
3,7,6,9,8,5,2,4,1,1
3,7,6,9,8,5,4,1,2,8
3,7,6,9,8,5,4,2,1,44
3,7,6,9,8,4,2,5,1,78
3,7,6,9,8,4,2,1,5,1
3,7,6,9,8,4,5,2,1,8
3,7,6,9,8,4,5,1,2,2
3,7,6,9,8,4,1,5,2,39
3,7,6,9,8,4,1,2,5,29
3,7,6,9,4,1,2,8,5,71
3,7,6,9,4,1,2,5,8,113
3,7,6,9,4,1,8,2,5,44
3,7,6,9,4,1,8,5,2,92
3,7,6,9,4,1,5,8,2,13
3,7,6,9,4,1,5,2,8,140
3,7,6,9,4,2,1,8,5,11
3,7,6,9,4,2,8,1,5,42
3,7,6,9,4,2,8,5,1,90
3,7,6,9,4,2,5,8,1,80
3,7,6,9,4,2,5,1,8,61
3,7,6,9,4,8,2,1,5,88
3,7,6,9,4,8,2,5,1,48
3,7,6,9,4,8,1,2,5,5
3,7,6,9,4,8,1,5,2,33
3,7,6,9,4,8,5,1,2,5
3,7,6,9,4,8,5,2,1,15
3,7,6,9,4,5,2,8,1,28
3,7,6,9,4,5,2,1,8,10
3,7,6,9,4,5,8,2,1,77
3,7,6,9,4,5,8,1,2,5
3,7,6,9,4,5,1,8,2,140
3,7,6,9,4,5,1,2,8,13
3,7,2,4,5,6,8,1,9,1
3,7,2,4,5,1,8,6,9,1
3,7,2,4,6,5,1,8,9,6
3,7,2,4,6,5,1,9,8,12
3,7,2,4,6,5,8,1,9,7
3,7,2,4,6,5,8,9,1,21
3,7,2,4,6,5,9,8,1,1
3,7,2,4,6,1,5,8,9,17
3,7,2,4,6,1,5,9,8,14
3,7,2,4,6,1,8,5,9,1
3,7,2,4,6,1,8,9,5,3
3,7,2,4,6,1,9,8,5,1
3,7,2,4,6,1,9,5,8,7
3,7,2,4,6,8,1,5,9,2
3,7,2,4,6,8,1,9,5,32
3,7,2,4,6,8,9,5,1,2
3,7,2,4,6,9,1,8,5,2
3,7,2,4,6,9,1,5,8,3
3,7,2,4,6,9,8,5,1,1
3,7,2,4,6,9,5,1,8,1
3,7,2,4,8,6,1,5,9,1
3,7,2,4,8,5,1,9,6,1
3,7,2,4,8,9,1,5,6,1
3,7,2,4,9,6,8,1,5,4
3,7,2,4,9,6,8,5,1,1
3,7,2,4,9,1,6,8,5,1
3,7,2,4,9,1,5,8,6,1
3,7,2,4,9,1,5,6,8,2
3,7,2,4,9,8,1,6,5,3
3,7,2,4,9,8,5,6,1,4
3,7,2,4,9,8,5,1,6,1
3,7,2,4,9,5,8,6,1,2
3,7,2,4,9,5,6,8,1,2
3,7,2,4,9,5,6,1,8,5
3,7,2,5,6,4,1,8,9,3
3,7,2,5,6,4,1,9,8,4
3,7,2,5,6,4,8,1,9,5
3,7,2,5,6,4,8,9,1,5
3,7,2,5,6,4,9,8,1,1
3,7,2,5,6,4,9,1,8,1
3,7,2,5,6,1,4,8,9,1
3,7,2,5,6,1,4,9,8,1
3,7,2,5,6,1,8,9,4,1
3,7,2,5,6,1,9,8,4,10
3,7,2,5,6,1,9,4,8,6
3,7,2,5,6,8,1,4,9,3
3,7,2,5,6,8,1,9,4,1
3,7,2,5,6,8,9,4,1,1
3,7,2,5,6,9,1,4,8,2
3,7,2,5,6,9,4,8,1,1
3,7,2,5,1,8,9,4,6,1
3,7,2,5,8,6,1,4,9,1
3,7,2,5,8,6,1,9,4,4
3,7,2,5,8,6,9,1,4,5
3,7,2,5,8,1,6,4,9,1
3,7,2,5,8,1,6,9,4,3
3,7,2,5,8,1,4,6,9,1
3,7,2,5,8,1,4,9,6,1
3,7,2,5,8,4,1,6,9,3
3,7,2,5,8,4,1,9,6,4
3,7,2,5,8,4,9,6,1,2
3,7,2,5,8,9,4,1,6,1
3,7,2,5,8,9,4,6,1,2
3,7,2,5,8,9,6,4,1,2
3,7,2,6,5,4,9,8,1,3
3,7,2,6,5,1,4,8,9,4
3,7,2,6,5,1,4,9,8,3
3,7,2,6,5,1,8,4,9,5
3,7,2,6,5,1,8,9,4,4
3,7,2,6,5,8,4,9,1,2
3,7,2,6,5,9,1,8,4,3
3,7,2,6,5,9,1,4,8,3
3,7,2,6,5,9,8,1,4,3
3,7,2,6,5,9,8,4,1,1
3,7,2,6,5,9,4,8,1,3
3,7,2,6,4,5,1,8,9,3
3,7,2,6,4,5,1,9,8,1
3,7,2,6,4,5,8,1,9,12
3,7,2,6,4,5,8,9,1,16
3,7,2,6,4,5,9,8,1,13
3,7,2,6,4,1,5,8,9,4
3,7,2,6,4,1,5,9,8,2
3,7,2,6,4,1,8,9,5,5
3,7,2,6,4,1,9,5,8,5
3,7,2,6,4,8,1,9,5,3
3,7,2,6,4,8,5,1,9,1
3,7,2,6,4,8,9,5,1,6
3,7,2,6,4,8,9,1,5,6
3,7,2,6,4,9,8,1,5,1
3,7,2,6,4,9,8,5,1,6
3,7,2,6,4,9,5,8,1,4
3,7,2,6,4,9,5,1,8,3
3,7,2,6,1,5,9,4,8,1
3,7,2,6,8,1,4,9,5,2
3,7,2,6,8,1,5,4,9,6
3,7,2,6,8,1,5,9,4,1
3,7,2,6,8,1,9,4,5,5
3,7,2,6,8,5,1,4,9,12
3,7,2,6,8,5,1,9,4,2
3,7,2,6,8,5,4,1,9,3
3,7,2,6,8,5,4,9,1,5
3,7,2,6,8,5,9,4,1,1
3,7,2,6,8,5,9,1,4,41
3,7,2,6,8,9,1,5,4,4
3,7,2,6,8,9,1,4,5,3
3,7,2,6,8,9,5,1,4,1
3,7,2,6,8,9,5,4,1,2
3,7,2,6,8,9,4,5,1,13
3,7,2,6,8,9,4,1,5,56
3,7,2,6,9,4,1,5,8,2
3,7,2,6,9,4,8,1,5,4
3,7,2,6,9,4,8,5,1,15
3,7,2,6,9,4,5,8,1,1
3,7,2,6,9,1,4,5,8,5
3,7,2,6,9,1,8,4,5,2
3,7,2,6,9,1,5,8,4,7
3,7,2,6,9,8,1,5,4,6
3,7,2,6,9,8,4,1,5,1
3,7,2,6,9,8,4,5,1,1
3,7,2,6,9,8,5,1,4,13
3,7,2,6,9,5,4,8,1,1
3,7,2,6,9,5,4,1,8,1
3,7,2,1,5,6,8,4,9,2
3,7,2,1,5,6,8,9,4,5
3,7,2,1,5,6,9,8,4,2
3,7,2,1,5,6,9,4,8,14
3,7,2,1,5,4,6,8,9,10
3,7,2,1,5,4,6,9,8,14
3,7,2,1,5,4,8,6,9,6
3,7,2,1,5,4,8,9,6,1
3,7,2,1,5,4,9,8,6,7
3,7,2,1,5,4,9,6,8,2
3,7,2,1,5,8,4,9,6,1
3,7,2,1,5,8,6,9,4,2
3,7,2,1,5,8,9,6,4,31
3,7,2,1,5,8,9,4,6,47
3,7,2,1,5,9,4,8,6,6
3,7,2,1,5,9,8,4,6,1
3,7,2,1,5,9,8,6,4,8
3,7,2,1,6,5,4,8,9,2
3,7,2,1,6,5,4,9,8,2
3,7,2,1,6,5,8,4,9,2
3,7,2,1,6,5,8,9,4,5
3,7,2,1,6,5,9,8,4,3
3,7,2,1,6,5,9,4,8,2
3,7,2,1,6,4,8,9,5,2
3,7,2,1,6,4,9,5,8,3
3,7,2,1,6,8,4,5,9,3
3,7,2,1,6,8,4,9,5,2
3,7,2,1,6,8,5,4,9,1
3,7,2,1,4,6,9,8,5,2
3,7,2,1,4,6,9,5,8,2
3,7,2,1,4,5,6,8,9,3
3,7,2,1,4,5,8,6,9,11
3,7,2,1,4,5,8,9,6,2
3,7,2,1,4,5,9,8,6,6
3,7,2,1,4,5,9,6,8,11
3,7,2,1,4,8,5,6,9,1
3,7,2,1,4,8,6,5,9,1
3,7,2,1,4,8,6,9,5,1
3,7,2,1,4,8,9,6,5,10
3,7,2,1,4,9,5,8,6,1
3,7,2,1,4,9,8,5,6,5
3,7,2,1,4,9,8,6,5,1
3,7,2,1,4,9,6,8,5,16
3,7,2,1,4,9,6,5,8,12
3,7,2,1,8,5,4,6,9,3
3,7,2,1,8,5,6,4,9,2
3,7,2,1,8,5,9,6,4,8
3,7,2,1,8,9,5,4,6,1
3,7,2,1,8,9,6,4,5,6
3,7,2,1,9,4,6,8,5,5
3,7,2,1,9,4,5,8,6,3
3,7,2,1,9,4,5,6,8,7
3,7,2,1,9,8,6,5,4,2
3,7,2,1,9,8,5,6,4,3
3,7,2,1,9,8,5,4,6,2
3,7,2,1,9,5,4,8,6,8
3,7,2,1,9,5,4,6,8,72
3,7,2,1,9,5,8,4,6,7
3,7,2,1,9,5,8,6,4,8
3,7,2,1,9,5,6,8,4,1
3,7,2,1,9,5,6,4,8,1
3,7,2,8,5,6,1,4,9,3
3,7,2,8,5,6,1,9,4,12
3,7,2,8,5,6,4,1,9,10
3,7,2,8,5,6,4,9,1,19
3,7,2,8,5,6,9,1,4,1
3,7,2,8,5,1,6,4,9,4
3,7,2,8,5,1,6,9,4,15
3,7,2,8,5,1,4,6,9,5
3,7,2,8,5,1,4,9,6,6
3,7,2,8,5,1,9,4,6,1
3,7,2,8,5,1,9,6,4,3
3,7,2,8,5,4,6,1,9,1
3,7,2,8,5,4,6,9,1,6
3,7,2,8,5,4,9,6,1,1
3,7,2,8,5,9,1,4,6,9
3,7,2,8,5,9,4,6,1,4
3,7,2,8,5,9,6,4,1,1
3,7,2,8,5,9,6,1,4,1
3,7,2,8,6,5,1,4,9,3
3,7,2,8,6,5,1,9,4,8
3,7,2,8,6,5,9,4,1,1
3,7,2,8,6,1,4,5,9,3
3,7,2,8,6,1,4,9,5,4
3,7,2,8,6,1,9,4,5,8
3,7,2,8,6,4,1,5,9,1
3,7,2,8,6,4,1,9,5,4
3,7,2,8,6,4,5,1,9,4
3,7,2,8,6,4,5,9,1,8
3,7,2,8,6,4,9,5,1,5
3,7,2,8,6,9,1,4,5,1
3,7,2,8,6,9,1,5,4,2
3,7,2,8,6,9,5,4,1,4
3,7,2,8,6,9,5,1,4,17
3,7,2,8,1,6,5,4,9,2
3,7,2,8,1,4,5,9,6,2
3,7,2,8,1,4,9,6,5,1
3,7,2,8,1,4,9,5,6,1
3,7,2,8,1,9,6,4,5,2
3,7,2,8,1,9,6,5,4,3
3,7,2,8,4,6,1,5,9,4
3,7,2,8,4,6,1,9,5,6
3,7,2,8,4,6,5,9,1,2
3,7,2,8,4,6,9,5,1,4
3,7,2,8,4,6,9,1,5,13
3,7,2,8,4,1,6,5,9,20
3,7,2,8,4,1,6,9,5,3
3,7,2,8,4,1,5,6,9,2
3,7,2,8,4,1,9,5,6,2
3,7,2,8,4,1,9,6,5,1
3,7,2,8,4,5,1,6,9,4
3,7,2,8,4,5,1,9,6,4
3,7,2,8,4,5,6,1,9,4
3,7,2,8,4,5,9,6,1,7
3,7,2,8,4,5,9,1,6,2
3,7,2,8,4,9,1,6,5,4
3,7,2,8,4,9,5,1,6,9
3,7,2,8,4,9,5,6,1,1
3,7,2,8,4,9,6,5,1,12
3,7,2,8,4,9,6,1,5,5
3,7,2,8,9,6,1,4,5,2
3,7,2,8,9,6,1,5,4,4
3,7,2,8,9,6,5,1,4,2
3,7,2,8,9,1,4,5,6,1
3,7,2,8,9,1,5,4,6,1
3,7,2,8,9,4,1,5,6,1
3,7,2,8,9,4,6,1,5,1
3,7,2,8,9,4,6,5,1,8
3,7,2,8,9,4,5,1,6,5
3,7,2,8,9,5,1,6,4,3
3,7,2,8,9,5,6,1,4,3
3,7,2,9,5,6,8,4,1,2
3,7,2,9,5,1,6,8,4,1
3,7,2,9,5,1,8,6,4,1
3,7,2,9,5,8,1,6,4,1
3,7,2,9,5,8,1,4,6,1
3,7,2,9,5,4,1,6,8,1
3,7,2,9,5,4,6,1,8,1
3,7,2,9,6,5,8,4,1,1
3,7,2,9,6,1,8,5,4,1
3,7,2,9,6,8,1,5,4,1
3,7,2,9,6,8,4,1,5,3
3,7,2,9,1,6,5,8,4,2
3,7,2,9,1,6,5,4,8,2
3,7,2,9,1,6,8,5,4,1
3,7,2,9,1,6,4,5,8,5
3,7,2,9,1,5,6,8,4,3
3,7,2,9,1,5,6,4,8,1
3,7,2,9,1,5,8,6,4,2
3,7,2,9,1,8,5,6,4,1
3,7,2,9,8,1,5,6,4,1
3,7,2,9,8,1,5,4,6,1
3,7,2,9,8,5,6,1,4,1
3,7,2,9,8,4,1,6,5,1
3,7,2,9,4,6,8,1,5,1
3,7,2,9,4,1,8,6,5,1
3,7,2,9,4,8,1,6,5,1
3,7,2,9,4,8,1,5,6,1
3,7,8,4,5,6,2,9,1,1
3,7,8,4,5,6,1,9,2,2
3,7,8,4,5,2,1,6,9,9
3,7,8,4,5,2,1,9,6,1
3,7,8,4,5,2,9,1,6,30
3,7,8,4,5,2,9,6,1,9
3,7,8,4,5,1,2,6,9,16
3,7,8,4,5,1,2,9,6,1
3,7,8,4,5,1,6,2,9,13
3,7,8,4,5,1,9,2,6,1
3,7,8,4,5,9,2,6,1,1
3,7,8,4,6,5,2,1,9,3
3,7,8,4,6,5,2,9,1,1
3,7,8,4,6,5,1,2,9,1
3,7,8,4,6,2,1,5,9,2
3,7,8,4,6,2,1,9,5,1
3,7,8,4,6,1,5,2,9,2
3,7,8,4,6,1,5,9,2,6
3,7,8,4,6,1,9,5,2,8
3,7,8,4,6,1,9,2,5,4
3,7,8,4,6,9,5,1,2,3
3,7,8,4,6,9,5,2,1,1
3,7,8,4,2,6,1,9,5,1
3,7,8,4,2,1,9,6,5,1
3,7,8,4,2,9,1,5,6,2
3,7,8,4,1,6,5,2,9,1
3,7,8,4,1,6,5,9,2,1
3,7,8,4,1,6,9,5,2,1
3,7,8,4,1,6,9,2,5,8
3,7,8,4,1,2,6,9,5,1
3,7,8,4,1,2,5,6,9,4
3,7,8,4,1,2,5,9,6,3
3,7,8,4,1,2,9,6,5,1
3,7,8,4,1,5,9,6,2,3
3,7,8,4,9,6,5,1,2,1
3,7,8,4,9,6,5,2,1,1
3,7,8,4,9,2,6,1,5,6
3,7,8,4,9,2,1,6,5,2
3,7,8,4,9,2,1,5,6,1
3,7,8,4,9,2,5,1,6,1
3,7,8,4,9,2,5,6,1,1
3,7,8,4,9,1,2,6,5,1
3,7,8,4,9,5,2,1,6,3
3,7,8,4,9,5,1,2,6,2
3,7,8,4,9,5,1,6,2,4
3,7,8,5,4,6,2,9,1,1
3,7,8,5,4,2,9,6,1,2
3,7,8,5,4,1,2,9,6,1
3,7,8,5,4,1,6,2,9,7
3,7,8,5,4,9,1,2,6,2
3,7,8,5,6,2,9,1,4,2
3,7,8,5,6,9,2,1,4,1
3,7,8,5,6,9,4,2,1,1
3,7,8,5,2,4,6,1,9,1
3,7,8,5,2,4,9,1,6,1
3,7,8,5,2,9,4,6,1,1
3,7,8,5,1,2,6,9,4,1
3,7,8,5,1,2,4,9,6,1
3,7,8,5,1,4,2,6,9,3
3,7,8,5,1,4,2,9,6,1
3,7,8,5,1,4,6,9,2,1
3,7,8,5,1,9,4,2,6,1
3,7,8,5,9,2,6,4,1,1
3,7,8,5,9,2,1,6,4,1
3,7,8,5,9,2,4,1,6,1
3,7,8,5,9,1,2,6,4,1
3,7,8,5,9,1,4,6,2,1
3,7,8,5,9,4,6,1,2,1
3,7,8,5,9,4,6,2,1,1
3,7,8,6,5,4,2,1,9,7
3,7,8,6,5,4,1,2,9,5
3,7,8,6,5,4,1,9,2,1
3,7,8,6,5,4,9,1,2,5
3,7,8,6,5,4,9,2,1,2
3,7,8,6,5,2,4,1,9,12
3,7,8,6,5,2,1,4,9,1
3,7,8,6,5,2,9,1,4,3
3,7,8,6,5,2,9,4,1,3
3,7,8,6,5,1,4,2,9,1
3,7,8,6,5,1,4,9,2,3
3,7,8,6,5,1,9,2,4,2
3,7,8,6,5,9,2,1,4,3
3,7,8,6,5,9,2,4,1,1
3,7,8,6,5,9,1,4,2,1
3,7,8,6,5,9,4,1,2,3
3,7,8,6,5,9,4,2,1,3
3,7,8,6,4,5,1,9,2,1
3,7,8,6,4,2,5,1,9,1
3,7,8,6,2,5,4,1,9,2
3,7,8,6,2,5,1,9,4,1
3,7,8,6,2,1,4,5,9,3
3,7,8,6,2,1,9,5,4,2
3,7,8,6,2,9,5,1,4,1
3,7,8,6,2,9,5,4,1,6
3,7,8,6,2,9,1,5,4,1
3,7,8,6,2,9,4,1,5,1
3,7,8,6,2,9,4,5,1,2
3,7,8,6,1,4,2,5,9,10
3,7,8,6,1,4,2,9,5,8
3,7,8,6,1,4,5,2,9,1
3,7,8,6,1,4,5,9,2,2
3,7,8,6,1,2,4,5,9,3
3,7,8,6,1,2,5,4,9,3
3,7,8,6,1,2,5,9,4,1
3,7,8,6,1,2,9,4,5,3
3,7,8,6,1,5,2,4,9,7
3,7,8,6,1,5,2,9,4,8
3,7,8,6,1,5,4,2,9,25
3,7,8,6,1,5,4,9,2,2
3,7,8,6,1,5,9,4,2,17
3,7,8,6,1,5,9,2,4,4
3,7,8,6,1,9,2,4,5,1
3,7,8,6,1,9,5,2,4,3
3,7,8,6,1,9,5,4,2,23
3,7,8,6,1,9,4,2,5,6
3,7,8,6,9,4,1,5,2,1
3,7,8,6,9,2,4,5,1,1
3,7,8,6,9,2,1,4,5,2
3,7,8,6,9,2,1,5,4,2
3,7,8,6,9,2,5,1,4,4
3,7,8,6,9,2,5,4,1,3
3,7,8,6,9,1,2,4,5,2
3,7,8,6,9,1,2,5,4,2
3,7,8,6,9,1,4,2,5,5
3,7,8,6,9,1,4,5,2,3
3,7,8,6,9,1,5,2,4,1
3,7,8,6,9,5,2,4,1,1
3,7,8,2,5,9,1,6,4,1
3,7,8,2,6,5,4,1,9,1
3,7,8,2,6,5,1,9,4,1
3,7,8,2,6,5,9,1,4,1
3,7,8,2,6,4,1,5,9,1
3,7,8,2,6,4,1,9,5,2
3,7,8,2,6,4,9,1,5,1
3,7,8,2,6,1,5,4,9,1
3,7,8,2,6,1,5,9,4,2
3,7,8,2,6,1,9,4,5,1
3,7,8,2,6,9,1,4,5,2
3,7,8,2,6,9,5,1,4,1
3,7,8,2,6,9,5,4,1,1
3,7,8,2,1,4,6,5,9,1
3,7,8,2,1,4,9,5,6,3
3,7,8,2,1,9,4,6,5,2
3,7,8,2,1,9,5,6,4,1
